Market_Names,Date,NonComm_Long,NonComm_Short,Change_Long,Change_Short,Net_Position,Market_Type,Total
JPY,2024-04-02,55190,198420,-4779.0,9345.0,-143230,Forex,253610
JPY,2024-03-26,59969,189075,-6305.0,6789.0,-129106,Forex,249044
JPY,2024-03-19,66274,182286,11351.0,25041.0,-116012,Forex,248560
JPY,2024-03-12,54923,157245,252.0,-16269.0,-102322,Forex,212168
JPY,2024-03-05,54671,173514,3410.0,-10452.0,-118843,Forex,228185
JPY,2024-02-27,51261,183966,-2601.0,9326.0,-132705,Forex,235227
JPY,2024-02-20,53862,174640,-4692.0,4550.0,-120778,Forex,228502
JPY,2024-02-13,58554,170090,2908.0,30214.0,-111536,Forex,228644
JPY,2024-02-06,55646,139876,10728.0,14503.0,-84230,Forex,195522
JPY,2024-01-30,44918,125373,-7667.0,2143.0,-80455,Forex,170291
JPY,2024-01-23,52585,123230,8405.0,22490.0,-70645,Forex,175815
JPY,2024-01-16,44180,100740,2816.0,3427.0,-56560,Forex,144920
JPY,2024-01-09,41364,97313,7779.0,6533.0,-55949,Forex,138677
JPY,2024-01-02,33585,90780,-3736.0,-2109.0,-57195,Forex,124365
USD,2024-12-31,26598,19721,-1941.0,-2326.0,6877,Forex,46319
USD,2024-12-24,28539,22047,3394.0,2543.0,6492,Forex,50586
USD,2024-12-17,25145,19504,2262.0,-6603.0,5641,Forex,44649
USD,2024-12-10,22883,26107,980.0,1150.0,-3224,Forex,48990
USD,2024-12-03,21903,24957,-1057.0,-802.0,-3054,Forex,46860
USD,2024-11-26,22960,25759,347.0,433.0,-2799,Forex,48719
USD,2024-11-19,22613,25326,-345.0,56.0,-2713,Forex,47939
USD,2024-11-12,22958,25270,2626.0,5033.0,-2312,Forex,48228
USD,2024-11-05,20332,20237,-1493.0,96.0,95,Forex,40569
USD,2024-10-29,21825,20141,1707.0,934.0,1684,Forex,41966
USD,2024-10-22,20118,19207,4766.0,1755.0,911,Forex,39325
USD,2024-10-15,15352,17452,336.0,547.0,-2100,Forex,32804
USD,2024-10-08,15016,16905,1187.0,3230.0,-1889,Forex,31921
USD,2024-10-01,13829,13675,-2695.0,-1890.0,154,Forex,27504
USD,2024-09-24,16524,15565,627.0,1466.0,959,Forex,32089
USD,2024-09-17,15897,14099,-16219.0,2193.0,1798,Forex,29996
USD,2024-09-10,32116,11906,-2609.0,-3390.0,20210,Forex,44022
USD,2024-09-03,34725,15296,-2652.0,-3168.0,19429,Forex,50021
USD,2024-08-27,37377,18464,1925.0,603.0,18913,Forex,55841
USD,2024-08-20,35452,17861,1766.0,2711.0,17591,Forex,53313
USD,2024-08-13,33686,15150,2690.0,290.0,18536,Forex,48836
USD,2024-08-06,30996,14860,1023.0,1845.0,16136,Forex,45856
USD,2024-07-30,29973,13015,-223.0,1039.0,16958,Forex,42988
USD,2024-07-23,30196,11976,-131.0,199.0,18220,Forex,42172
USD,2024-07-16,30327,11777,-260.0,-2602.0,18550,Forex,42104
USD,2024-07-09,30587,14379,-2189.0,-1815.0,16208,Forex,44966
USD,2024-07-02,32776,16194,829.0,1769.0,16582,Forex,48970
USD,2024-06-25,31947,14425,1742.0,1815.0,17522,Forex,46372
USD,2024-06-18,30205,12610,3747.0,-8835.0,17595,Forex,42815
USD,2024-06-11,26458,21445,-345.0,-471.0,5013,Forex,47903
USD,2024-06-04,26803,21916,-1522.0,-2235.0,4887,Forex,48719
USD,2024-05-28,28325,24151,33.0,-623.0,4174,Forex,52476
USD,2024-05-21,28292,24774,-1390.0,-2473.0,3518,Forex,53066
USD,2024-05-14,29682,27247,801.0,219.0,2435,Forex,56929
USD,2024-05-07,28881,27028,-4712.0,-6600.0,1853,Forex,55909
USD,2024-04-30,33593,33628,2246.0,2068.0,-35,Forex,67221
USD,2024-04-23,31347,31560,1436.0,720.0,-213,Forex,62907
USD,2024-04-16,29911,30840,3178.0,2965.0,-929,Forex,60751
USD,2024-04-09,26733,27875,3052.0,2298.0,-1142,Forex,54608
USD,2024-04-02,23681,25577,4467.0,5734.0,-1896,Forex,49258
USD,2024-03-26,19214,19843,3641.0,4949.0,-629,Forex,39057
USD,2024-03-19,15573,14894,-1974.0,3533.0,679,Forex,30467
USD,2024-03-12,17547,11361,-219.0,-3306.0,6186,Forex,28908
USD,2024-03-05,17766,14667,-1061.0,-2077.0,3099,Forex,32433
USD,2024-02-27,18827,16744,95.0,-442.0,2083,Forex,35571
USD,2024-02-20,18732,17186,-2364.0,-1908.0,1546,Forex,35918
USD,2024-02-13,21096,19094,2622.0,2159.0,2002,Forex,40190
USD,2024-02-06,18474,16935,1236.0,69.0,1539,Forex,35409
USD,2024-01-30,17238,16866,712.0,1987.0,372,Forex,34104
USD,2024-01-23,16526,14879,1449.0,1102.0,1647,Forex,31405
USD,2024-01-16,15077,13777,-964.0,646.0,1300,Forex,28854
USD,2024-01-09,16041,13131,100.0,-387.0,2910,Forex,29172
USD,2024-01-02,15941,13518,894.0,1608.0,2423,Forex,29459
EUR,2024-12-31,168806,238370,9335.0,10392.0,-69564,Forex,407176
EUR,2024-12-24,159471,227978,6800.0,9412.0,-68507,Forex,387449
EUR,2024-12-17,152671,218566,-4704.0,-14382.0,-65895,Forex,371237
EUR,2024-12-10,157375,232948,-10318.0,7766.0,-75573,Forex,390323
EUR,2024-12-03,167693,225182,11359.0,12839.0,-57489,Forex,392875
EUR,2024-11-26,156334,212343,2029.0,15481.0,-56009,Forex,368677
EUR,2024-11-19,154305,196862,-5698.0,29422.0,-42557,Forex,351167
EUR,2024-11-12,160003,167440,103.0,-14113.0,-7437,Forex,327443
EUR,2024-11-05,159900,181553,587.0,-28064.0,-21653,Forex,341453
EUR,2024-10-29,159313,209617,6154.0,27934.0,-50304,Forex,368930
EUR,2024-10-22,153159,181683,-16160.0,29514.0,-28524,Forex,334842
EUR,2024-10-15,169319,152169,-4547.0,17401.0,17150,Forex,321488
EUR,2024-10-08,173866,134768,-4407.0,11822.0,39098,Forex,308634
EUR,2024-10-01,178273,122946,-9522.0,6849.0,55327,Forex,301219
EUR,2024-09-24,187795,116097,5514.0,3462.0,71698,Forex,303892
EUR,2024-09-17,182281,112635,-10540.0,1247.0,69646,Forex,294916
EUR,2024-09-10,192821,111388,-23148.0,-4563.0,81433,Forex,304209
EUR,2024-09-03,215969,115951,-2412.0,-9592.0,100018,Forex,331920
EUR,2024-08-27,218381,125543,24031.0,-12790.0,92838,Forex,343924
EUR,2024-08-20,194350,138333,12138.0,-16896.0,56017,Forex,332683
EUR,2024-08-13,182212,155229,-3587.0,3010.0,26983,Forex,337441
EUR,2024-08-06,185799,152219,2793.0,-12988.0,33580,Forex,338018
EUR,2024-07-30,183006,165207,-5923.0,12184.0,17799,Forex,348213
EUR,2024-07-23,188929,153023,8992.0,-2165.0,35906,Forex,341952
EUR,2024-07-16,179937,155188,14108.0,-7018.0,24749,Forex,335125
EUR,2024-07-09,165829,162206,1460.0,-11682.0,3623,Forex,328035
EUR,2024-07-02,164369,173888,-3001.0,-1913.0,-9519,Forex,338257
EUR,2024-06-25,167370,175801,-4094.0,12288.0,-8431,Forex,343171
EUR,2024-06-18,171464,163513,-16233.0,19460.0,7951,Forex,334977
EUR,2024-06-11,187697,144053,-1260.0,22966.0,43644,Forex,331750
EUR,2024-06-04,188957,121087,4301.0,-5997.0,67870,Forex,310044
EUR,2024-05-28,184656,127084,2082.0,-14015.0,57572,Forex,311740
EUR,2024-05-21,182574,141099,4176.0,-20144.0,41475,Forex,323673
EUR,2024-05-14,178398,161243,7804.0,-4761.0,17155,Forex,339641
EUR,2024-05-07,170594,166004,3409.0,-7958.0,4590,Forex,336598
EUR,2024-04-30,167185,173962,-111.0,-3323.0,-6777,Forex,341147
EUR,2024-04-23,167296,177285,-11616.0,10597.0,-9989,Forex,344581
EUR,2024-04-16,178912,166688,3493.0,23992.0,12224,Forex,345600
EUR,2024-04-09,175419,142696,-12839.0,-28768.0,32723,Forex,318115
EUR,2024-04-02,188258,171464,8065.0,22465.0,16794,Forex,359722
EUR,2024-03-26,180193,148999,-2189.0,14959.0,31194,Forex,329192
EUR,2024-03-19,182382,134040,-11616.0,14449.0,48342,Forex,316422
EUR,2024-03-12,193998,119591,-6027.0,-14123.0,74407,Forex,313589
EUR,2024-03-05,200025,133714,-5209.0,-8666.0,66311,Forex,333739
EUR,2024-02-27,205234,142380,-7960.0,-2798.0,62854,Forex,347614
EUR,2024-02-20,213194,145178,2346.0,-12832.0,68016,Forex,358372
EUR,2024-02-13,210848,158010,8398.0,17713.0,52838,Forex,368858
EUR,2024-02-06,202450,140297,2090.0,28708.0,62153,Forex,342747
EUR,2024-01-30,200360,111589,5170.0,4723.0,88771,Forex,311949
EUR,2024-01-23,195190,106866,-9104.0,6664.0,88324,Forex,302056
EUR,2024-01-16,204294,100202,-4179.0,10606.0,104092,Forex,304496
EUR,2024-01-09,208473,89596,-3439.0,-2840.0,118877,Forex,298069
EUR,2024-01-02,211912,92436,717.0,-1368.0,119476,Forex,304348
NZD,2024-12-31,12766,61081,2522.0,4820.0,-48315,Forex,73847
NZD,2024-12-24,10244,56261,874.0,4384.0,-46017,Forex,66505
NZD,2024-12-17,9370,51877,-10235.0,4065.0,-42507,Forex,61247
NZD,2024-12-10,19605,47812,-1608.0,3291.0,-28207,Forex,67417
NZD,2024-12-03,21213,44521,-195.0,-1268.0,-23308,Forex,65734
NZD,2024-11-26,21408,45789,-354.0,5589.0,-24381,Forex,67197
NZD,2024-11-19,21762,40200,-1109.0,5669.0,-18438,Forex,61962
NZD,2024-11-12,22871,34531,1016.0,4477.0,-11660,Forex,57402
NZD,2024-11-05,21855,30054,-4222.0,1810.0,-8199,Forex,51909
NZD,2024-10-29,26077,28244,256.0,2100.0,-2167,Forex,54321
NZD,2024-10-22,25821,26144,742.0,773.0,-323,Forex,51965
NZD,2024-10-15,25079,25371,-1208.0,365.0,-292,Forex,50450
NZD,2024-10-08,26287,25006,-2881.0,-2192.0,1281,Forex,51293
NZD,2024-10-01,29168,27198,2693.0,-735.0,1970,Forex,56366
NZD,2024-09-24,26475,27933,5717.0,5285.0,-1458,Forex,54408
NZD,2024-09-17,20758,22648,-636.0,-2061.0,-1890,Forex,43406
NZD,2024-09-10,21394,24709,-3841.0,-764.0,-3315,Forex,46103
NZD,2024-09-03,25235,25473,4587.0,-3491.0,-238,Forex,50708
NZD,2024-08-27,20648,28964,1761.0,-3692.0,-8316,Forex,49612
NZD,2024-08-20,18887,32656,1837.0,-18.0,-13769,Forex,51543
NZD,2024-08-13,17050,32674,-2793.0,-3920.0,-15624,Forex,49724
NZD,2024-08-06,19843,36594,-7456.0,-2113.0,-16751,Forex,56437
NZD,2024-07-30,27299,38707,-2908.0,13014.0,-11408,Forex,66006
NZD,2024-07-23,30207,25693,-4266.0,3781.0,4514,Forex,55900
NZD,2024-07-16,34473,21912,-7210.0,6141.0,12561,Forex,56385
NZD,2024-07-09,41683,15771,-3502.0,1329.0,25912,Forex,57454
NZD,2024-07-02,45185,14442,1474.0,-2627.0,30743,Forex,59627
NZD,2024-06-25,43711,17069,4281.0,-2032.0,26642,Forex,60780
NZD,2024-06-18,39430,19101,6054.0,-3297.0,20329,Forex,58531
NZD,2024-06-11,33376,22398,3585.0,-188.0,10978,Forex,55774
NZD,2024-06-04,29791,22586,2875.0,-2284.0,7205,Forex,52377
NZD,2024-05-28,26916,24870,4317.0,901.0,2046,Forex,51786
NZD,2024-05-21,22599,23969,3315.0,-6515.0,-1370,Forex,46568
NZD,2024-05-14,19284,30484,224.0,233.0,-11200,Forex,49768
NZD,2024-05-07,19060,30251,-2454.0,186.0,-11191,Forex,49311
NZD,2024-04-30,21514,30065,3260.0,-236.0,-8551,Forex,51579
NZD,2024-04-23,18254,30301,235.0,556.0,-12047,Forex,48555
NZD,2024-04-16,18019,29745,4293.0,2472.0,-11726,Forex,47764
NZD,2024-04-09,13726,27273,-5999.0,20.0,-13547,Forex,40999
NZD,2024-04-02,19725,27253,5045.0,6549.0,-7528,Forex,46978
NZD,2024-03-26,14680,20704,-4384.0,1451.0,-6024,Forex,35384
NZD,2024-03-19,19064,19253,2673.0,5327.0,-189,Forex,38317
NZD,2024-03-12,16391,13926,-5508.0,-745.0,2465,Forex,30317
NZD,2024-03-05,21899,14671,-2043.0,786.0,7228,Forex,36570
NZD,2024-02-27,23942,13885,4184.0,753.0,10057,Forex,37827
NZD,2024-02-20,19758,13132,126.0,-3093.0,6626,Forex,32890
NZD,2024-02-13,19632,16225,3504.0,927.0,3407,Forex,35857
NZD,2024-02-06,16128,15298,2014.0,144.0,830,Forex,31426
NZD,2024-01-30,14114,15154,331.0,-372.0,-1040,Forex,29268
NZD,2024-01-23,13783,15526,-809.0,-1948.0,-1743,Forex,29309
NZD,2024-01-16,14592,17474,-1629.0,-514.0,-2882,Forex,32066
NZD,2024-01-09,16221,17988,-1822.0,-601.0,-1767,Forex,34209
NZD,2024-01-02,18043,18589,3461.0,340.0,-546,Forex,36632
US30,2024-12-31,17408,12768,-1162.0,173.0,4640,Indices,30176
US30,2024-12-24,18570,12595,-2210.0,-664.0,5975,Indices,31165
US30,2024-12-17,20780,13259,-2834.0,716.0,7521,Indices,34039
US30,2024-12-10,23614,12543,-2582.0,-3153.0,11071,Indices,36157
US30,2024-12-03,26196,15696,1598.0,3150.0,10500,Indices,41892
US30,2024-11-26,24598,12546,4606.0,819.0,12052,Indices,37144
US30,2024-11-19,19992,11727,-6672.0,-1271.0,8265,Indices,31719
US30,2024-11-12,26664,12998,2469.0,1734.0,13666,Indices,39662
US30,2024-11-05,24195,11264,1077.0,-2229.0,12931,Indices,35459
US30,2024-10-29,23118,13493,-1642.0,969.0,9625,Indices,36611
US30,2024-10-22,24760,12524,1346.0,1826.0,12236,Indices,37284
US30,2024-10-15,23414,10698,2829.0,4399.0,12716,Indices,34112
US30,2024-10-08,20585,6299,-4560.0,-1796.0,14286,Indices,26884
US30,2024-10-01,25145,8095,1922.0,308.0,17050,Indices,33240
US30,2024-09-24,23223,7787,635.0,-187.0,15436,Indices,31010
US30,2024-09-17,22588,7974,2952.0,-3494.0,14614,Indices,30562
US30,2024-09-10,19636,11468,-136.0,-1168.0,8168,Indices,31104
US30,2024-09-03,19772,12636,-2418.0,-1185.0,7136,Indices,32408
US30,2024-08-27,22190,13821,-317.0,-1958.0,8369,Indices,36011
US30,2024-08-20,22507,15779,4495.0,-996.0,6728,Indices,38286
US30,2024-08-13,18012,16775,-3472.0,2660.0,1237,Indices,34787
US30,2024-08-06,21484,14115,-6070.0,99.0,7369,Indices,35599
US30,2024-07-30,27554,14016,1613.0,-559.0,13538,Indices,41570
US30,2024-07-23,25941,14575,-4627.0,-752.0,11366,Indices,40516
US30,2024-07-16,30568,15327,8251.0,805.0,15241,Indices,45895
US30,2024-07-09,22317,14522,4012.0,2945.0,7795,Indices,36839
US30,2024-07-02,18305,11577,2135.0,-5107.0,6728,Indices,29882
US30,2024-06-25,16170,16684,-1020.0,1018.0,-514,Indices,32854
US30,2024-06-18,17190,15666,-3087.0,-1447.0,1524,Indices,32856
US30,2024-06-11,20277,17113,-731.0,4391.0,3164,Indices,37390
US30,2024-06-04,21008,12722,-1277.0,3581.0,8286,Indices,33730
US30,2024-05-28,22285,9141,-8387.0,-1422.0,13144,Indices,31426
US30,2024-05-21,30672,10563,5933.0,1597.0,20109,Indices,41235
US30,2024-05-14,24739,8966,5434.0,-1675.0,15773,Indices,33705
US30,2024-05-07,19305,10641,1422.0,-2044.0,8664,Indices,29946
US30,2024-04-30,17883,12685,-1383.0,271.0,5198,Indices,30568
US30,2024-04-23,19266,12414,-4439.0,2388.0,6852,Indices,31680
US30,2024-04-16,23705,10026,-5154.0,-1872.0,13679,Indices,33731
US30,2024-04-09,28859,11898,-3247.0,-3613.0,16961,Indices,40757
US30,2024-04-02,32106,15511,-130.0,3287.0,16595,Indices,47617
US30,2024-03-26,32236,12224,-3452.0,-1019.0,20012,Indices,44460
US30,2024-03-19,35688,13243,5437.0,-1337.0,22445,Indices,48931
US30,2024-03-12,30251,14580,808.0,-277.0,15671,Indices,44831
US30,2024-03-05,29443,14857,-3336.0,266.0,14586,Indices,44300
US30,2024-02-27,32779,14591,486.0,-974.0,18188,Indices,47370
US30,2024-02-20,32293,15565,-372.0,3269.0,16728,Indices,47858
US30,2024-02-13,32665,12296,-609.0,7.0,20369,Indices,44961
US30,2024-02-06,33274,12289,-6051.0,-2626.0,20985,Indices,45563
US30,2024-01-30,39325,14915,6064.0,-98.0,24410,Indices,54240
US30,2024-01-23,33261,15013,553.0,-308.0,18248,Indices,48274
US30,2024-01-16,32708,15321,-4279.0,2413.0,17387,Indices,48029
US30,2024-01-09,36987,12908,2678.0,-1859.0,24079,Indices,49895
US30,2024-01-02,34309,14767,5840.0,-2549.0,19542,Indices,49076
BTC,2024-12-31,27828,28147,-2386.0,-2196.0,-319,Crypto,55975
BTC,2024-12-24,30214,30343,-2859.0,-2559.0,-129,Crypto,60557
BTC,2024-12-17,33073,32902,1905.0,1014.0,171,Crypto,65975
BTC,2024-12-10,31168,31888,543.0,-332.0,-720,Crypto,63056
BTC,2024-12-03,30625,32220,285.0,684.0,-1595,Crypto,62845
BTC,2024-11-26,30340,31536,-812.0,-1700.0,-1196,Crypto,61876
BTC,2024-11-19,31152,33236,265.0,551.0,-2084,Crypto,64388
BTC,2024-11-12,30887,32685,4584.0,4925.0,-1798,Crypto,63572
BTC,2024-11-05,26303,27760,-1853.0,-2265.0,-1457,Crypto,54063
BTC,2024-10-29,28156,30025,1290.0,1514.0,-1869,Crypto,58181
BTC,2024-10-22,26866,28511,108.0,-119.0,-1645,Crypto,55377
BTC,2024-10-15,26758,28630,2525.0,3115.0,-1872,Crypto,55388
BTC,2024-10-08,24233,25515,827.0,425.0,-1282,Crypto,49748
BTC,2024-10-01,23406,25090,-450.0,-312.0,-1684,Crypto,48496
BTC,2024-09-24,23856,25402,-10.0,563.0,-1546,Crypto,49258
BTC,2024-09-17,23866,24839,897.0,1517.0,-973,Crypto,48705
BTC,2024-09-10,22969,23322,-380.0,81.0,-353,Crypto,46291
BTC,2024-09-03,23349,23241,-1756.0,-2030.0,108,Crypto,46590
BTC,2024-08-27,25105,25271,1089.0,1012.0,-166,Crypto,50376
BTC,2024-08-20,24016,24259,-105.0,533.0,-243,Crypto,48275
BTC,2024-08-13,24121,23726,167.0,310.0,395,Crypto,47847
BTC,2024-08-06,23954,23416,-206.0,-1746.0,538,Crypto,47370
BTC,2024-07-30,24160,25162,-361.0,-20.0,-1002,Crypto,49322
BTC,2024-07-23,24521,25182,-189.0,-107.0,-661,Crypto,49703
BTC,2024-07-16,24710,25289,1627.0,2088.0,-579,Crypto,49999
BTC,2024-07-09,23083,23201,1813.0,1019.0,-118,Crypto,46284
BTC,2024-07-02,21270,22182,-833.0,-545.0,-912,Crypto,43452
BTC,2024-06-25,22103,22727,-731.0,-830.0,-624,Crypto,44830
BTC,2024-06-18,22834,23557,-167.0,-582.0,-723,Crypto,46391
BTC,2024-06-11,23001,24139,-1469.0,-1450.0,-1138,Crypto,47140
BTC,2024-06-04,24470,25589,1709.0,2072.0,-1119,Crypto,50059
BTC,2024-05-28,22761,23517,-437.0,-571.0,-756,Crypto,46278
BTC,2024-05-21,23198,24088,2120.0,2833.0,-890,Crypto,47286
BTC,2024-05-14,21078,21255,308.0,-298.0,-177,Crypto,42333
BTC,2024-05-07,20770,21553,1201.0,1990.0,-783,Crypto,42323
BTC,2024-04-30,19569,19563,-2865.0,-2871.0,6,Crypto,39132
BTC,2024-04-23,22434,22434,95.0,-268.0,0,Crypto,44868
BTC,2024-04-16,22339,22702,-1233.0,-1023.0,-363,Crypto,45041
BTC,2024-04-09,23572,23725,-739.0,-426.0,-153,Crypto,47297
BTC,2024-04-02,24311,24151,-906.0,-2141.0,160,Crypto,48462
BTC,2024-03-26,25217,26292,534.0,-487.0,-1075,Crypto,51509
BTC,2024-03-19,24683,26779,-294.0,808.0,-2096,Crypto,51462
BTC,2024-03-12,24977,25971,2621.0,2263.0,-994,Crypto,50948
BTC,2024-03-05,22356,23708,2322.0,1707.0,-1352,Crypto,46064
BTC,2024-02-27,20034,22001,410.0,279.0,-1967,Crypto,42035
BTC,2024-02-20,19624,21722,477.0,654.0,-2098,Crypto,41346
BTC,2024-02-13,19147,21068,2867.0,3265.0,-1921,Crypto,40215
BTC,2024-02-06,16280,17803,-239.0,-514.0,-1523,Crypto,34083
BTC,2024-01-30,16519,18317,289.0,426.0,-1798,Crypto,34836
BTC,2024-01-23,16230,17891,-1347.0,-680.0,-1661,Crypto,34121
BTC,2024-01-16,17577,18571,-3077.0,-3701.0,-994,Crypto,36148
BTC,2024-01-09,20654,22272,2359.0,1756.0,-1618,Crypto,42926
BTC,2024-01-02,18295,20516,2021.0,1940.0,-2221,Crypto,38811
SP500,2024-12-31,260872,318123,-14363.0,-21608.0,-57251,Indices,578995
SP500,2024-12-24,275235,339731,-44542.0,-8608.0,-64496,Indices,614966
SP500,2024-12-17,319777,348339,29399.0,-16156.0,-28562,Indices,668116
SP500,2024-12-10,290379,364495,27469.0,1974.0,-74116,Indices,654874
SP500,2024-12-03,262910,362521,-9239.0,20014.0,-99611,Indices,625431
SP500,2024-11-26,272149,342508,-77967.0,34843.0,-70359,Indices,614657
SP500,2024-11-19,350116,307665,-12792.0,-21584.0,42451,Indices,657781
SP500,2024-11-12,362908,329249,-14054.0,72868.0,33659,Indices,692157
SP500,2024-11-05,376962,256381,9119.0,-43099.0,120581,Indices,633343
SP500,2024-10-29,367843,299479,7660.0,-35541.0,68364,Indices,667322
SP500,2024-10-22,360183,335020,7977.0,13493.0,25163,Indices,695203
SP500,2024-10-15,352206,321528,29347.0,-6163.0,30678,Indices,673734
SP500,2024-10-08,322859,327691,12069.0,24901.0,-4832,Indices,650550
SP500,2024-10-01,310790,302790,20074.0,-24059.0,8000,Indices,613580
SP500,2024-09-24,290716,326849,-9275.0,-101229.0,-36133,Indices,617565
SP500,2024-09-17,299991,428078,-36039.0,26754.0,-128087,Indices,728069
SP500,2024-09-10,336030,401324,15024.0,25497.0,-65294,Indices,737354
SP500,2024-09-03,321006,375827,19928.0,-14785.0,-54821,Indices,696833
SP500,2024-08-27,301079,390612,23840.0,21215.0,-89533,Indices,691691
SP500,2024-08-20,277239,369397,-6191.0,56704.0,-92158,Indices,646636
SP500,2024-08-13,283430,312693,-41519.0,15683.0,-29263,Indices,596123
SP500,2024-08-06,324949,297009,-7472.0,-27673.0,27940,Indices,621958
SP500,2024-07-30,332421,324682,-2903.0,-26736.0,7739,Indices,657103
SP500,2024-07-23,335324,351418,2512.0,-49466.0,-16094,Indices,686742
SP500,2024-07-16,332812,400884,23681.0,36044.0,-68072,Indices,733696
SP500,2024-07-09,309131,364840,-8116.0,34981.0,-55709,Indices,673971
SP500,2024-07-02,317247,329859,46435.0,-7057.0,-12612,Indices,647106
SP500,2024-06-25,270812,336917,-44137.0,-77924.0,-66105,Indices,607729
SP500,2024-06-18,314948,414841,45788.0,47876.0,-99893,Indices,729789
SP500,2024-06-11,269161,366965,4866.0,49481.0,-97804,Indices,636126
SP500,2024-06-04,264295,317484,-65159.0,-5777.0,-53189,Indices,581779
SP500,2024-05-28,329454,323261,26671.0,6708.0,6193,Indices,652715
SP500,2024-05-21,302783,316553,31341.0,28592.0,-13770,Indices,619336
SP500,2024-05-14,271442,287961,6738.0,22760.0,-16519,Indices,559403
SP500,2024-05-07,264704,265202,-17825.0,33350.0,-498,Indices,529906
SP500,2024-04-30,282529,231851,-47331.0,-21297.0,50678,Indices,514380
SP500,2024-04-23,329860,253148,-29163.0,-23597.0,76712,Indices,583008
SP500,2024-04-16,359023,276745,72567.0,-61222.0,82278,Indices,635768
SP500,2024-04-09,286456,337968,-5152.0,-22996.0,-51512,Indices,624424
SP500,2024-04-02,291608,360964,-5327.0,-99228.0,-69356,Indices,652572
SP500,2024-03-26,296934,460192,37513.0,13265.0,-163258,Indices,757126
SP500,2024-03-19,259421,446927,-21361.0,-61695.0,-187506,Indices,706348
SP500,2024-03-12,280782,508622,-3543.0,25328.0,-227840,Indices,789404
SP500,2024-03-05,284325,483294,-11997.0,-32900.0,-198969,Indices,767619
SP500,2024-02-27,296322,516194,24028.0,28212.0,-219872,Indices,812516
SP500,2024-02-20,272294,487983,-20516.0,-18038.0,-215689,Indices,760277
SP500,2024-02-13,292810,506021,14699.0,-3952.0,-213211,Indices,798831
SP500,2024-02-06,278111,509973,-7599.0,233.0,-231862,Indices,788084
SP500,2024-01-30,285710,509741,4187.0,42318.0,-224031,Indices,795451
SP500,2024-01-23,281523,467423,18776.0,40254.0,-185900,Indices,748946
SP500,2024-01-16,262747,427168,-15071.0,37044.0,-164421,Indices,689915
SP500,2024-01-09,277818,390124,20970.0,-79779.0,-112306,Indices,667942
SP500,2024-01-02,256848,469903,6584.0,25912.0,-213055,Indices,726751
NAS100,2024-12-31,73369,49461,-4911.0,-1587.0,23908,Indices,122830
NAS100,2024-12-24,78280,51048,-15871.0,-7021.0,27232,Indices,129328
NAS100,2024-12-17,94151,58069,2416.0,1907.0,36082,Indices,152220
NAS100,2024-12-10,91735,56162,2380.0,-3502.0,35573,Indices,147897
NAS100,2024-12-03,89355,59664,15200.0,4968.0,29691,Indices,149019
NAS100,2024-11-26,74155,54696,7474.0,7818.0,19459,Indices,128851
NAS100,2024-11-19,66681,46878,-4326.0,-7749.0,19803,Indices,113559
NAS100,2024-11-12,71007,54627,8223.0,7935.0,16380,Indices,125634
NAS100,2024-11-05,62784,46692,4893.0,-6077.0,16092,Indices,109476
NAS100,2024-10-29,57891,52769,8902.0,6440.0,5122,Indices,110660
NAS100,2024-10-22,48989,46329,146.0,-1110.0,2660,Indices,95318
NAS100,2024-10-15,48843,47439,-8215.0,3676.0,1404,Indices,96282
NAS100,2024-10-08,57058,43763,561.0,3345.0,13295,Indices,100821
NAS100,2024-10-01,56497,40418,3882.0,3842.0,16079,Indices,96915
NAS100,2024-09-24,52615,36576,-15672.0,-12478.0,16039,Indices,89191
NAS100,2024-09-17,68287,49054,-1546.0,4847.0,19233,Indices,117341
NAS100,2024-09-10,69833,44207,1938.0,2300.0,25626,Indices,114040
NAS100,2024-09-03,67895,41907,2434.0,-2114.0,25988,Indices,109802
NAS100,2024-08-27,65461,44021,9787.0,-272.0,21440,Indices,109482
NAS100,2024-08-20,55674,44293,6623.0,3726.0,11381,Indices,99967
NAS100,2024-08-13,49051,40567,-1837.0,2290.0,8484,Indices,89618
NAS100,2024-08-06,50888,38277,2511.0,-7678.0,12611,Indices,89165
NAS100,2024-07-30,48377,45955,-3435.0,-6470.0,2422,Indices,94332
NAS100,2024-07-23,51812,52425,-13018.0,-6723.0,-613,Indices,104237
NAS100,2024-07-16,64830,59148,-1507.0,-1972.0,5682,Indices,123978
NAS100,2024-07-09,66337,61120,-3848.0,1711.0,5217,Indices,127457
NAS100,2024-07-02,70185,59409,2316.0,-1065.0,10776,Indices,129594
NAS100,2024-06-25,67869,60474,2767.0,-8453.0,7395,Indices,128343
NAS100,2024-06-18,65102,68927,4307.0,100.0,-3825,Indices,134029
NAS100,2024-06-11,60795,68827,543.0,10572.0,-8032,Indices,129622
NAS100,2024-06-04,60252,58255,-8150.0,-13873.0,1997,Indices,118507
NAS100,2024-05-28,68402,72128,-58.0,8386.0,-3726,Indices,140530
NAS100,2024-05-21,68460,63742,-409.0,-1957.0,4718,Indices,132202
NAS100,2024-05-14,68869,65699,3635.0,4870.0,3170,Indices,134568
NAS100,2024-05-07,65234,60829,4922.0,3289.0,4405,Indices,126063
NAS100,2024-04-30,60312,57540,-3119.0,234.0,2772,Indices,117852
NAS100,2024-04-23,63431,57306,-2708.0,-304.0,6125,Indices,120737
